대사	라벨
먹을 수도 없는 그깟 쇳덩이가 뭐가 좋다고 그러는거야?	0
가볍게 날아올라 발로 찼어요.	0
우월적 지위 전략이다.	0
아무리 그래도 찾지 못할것입니다.	0
스마트폰으로요!	0
그리고 나중에 나타난 두 사람이 여태껏 도둑을 쫓았을 것이다.	0
짚 지붕이나 검은색 기와와 어떤 차이점은 딱히 없습니다.	0
열매는 동물이 정말 싫어합니다.	0
그런데 네 아빠는 덩치도 크고 힘도 좋은 데다 성격도 괄괄해.	0
피부 중에서 가장 얇은 곳은 눈꺼풀이에요.	0
그곳까지는 도달하지 못할 것입니다.	0
이미 도입했다.	0
소녀들이 슬픈 노래를 부르는 들판이었다.	0
불쌍한 그를 위해 그 집에서 물건을 사시기 바랍니다.	0
왕비는 억울하게 감옥에 갇혀서 눈물의 세월을 보내게 되었습니다.	0
아버지가 보고 싶어서 또 울어요?	0
그 아우를 보면 우습고도 한편 가여웠다.	0
불쌍한 처지에 있으면 누님이니 도와줘야지.	0
후일에는 몸으로서 보은을 다 하겠습니다.	0
두 숟갈인가 받아먹고 그날 저녁에 죽었어.	0
놀라움과 두려움이 없어지고 슬픔이 찾아온 것이다.	0
젊은 과부는 수중에 돈 한 푼 없이 떠났다.	0
그러나 이보다도 더 딱한 사정이 있었다.	0
호랑이 얼굴에도 기운이 하나도 없어 보였습니다.	0
참으로 이 소년은 가련한 신세였습니다.	0
어려움을 한마디의 쓰단 말 없이 참고 지낸 부인이다.	0
수염은 전에 없던 것이 어쩌면 저렇게 많이 나셨나?	0
그는 쓸쓸하게 귀국하였다.	0
그 역시 그다지 즐겁고 행복스러운 신세는 아니었습니다.	0
곰팡이의 퀴퀴한 냄새는 메스꺼움과 피로감을 일으키기도 한다.	0
성냥팔이 소녀는 추위에 몸을 떨었어요.	0
그는 뒤돌아서 아우의 뒷모습을 물끄러미 보고 있었습니다.	0
내 날개 좀 빼 줄래?	0
선녀는 날개옷 얘기를 꺼냈습니다.	0
우리 할머니처럼 훌륭하게 장례를 치러드릴 테니 제발 비밀로 해주오.	0
난 아무것도 준비돼있지 않아.	0
그도 쓰디쓴 얼굴을 하고 입맛을 다셨습니다.	0
자기 먹을 것을 저에게 나눠주었습니다.	0
어부는 덜덜 떨면서 기도문을 외우고 성호를 그었다.	0
아이들이 어머니의 농사를 도와야 일손이 가벼워집니다.	0
모두 네게 맡긴다.	0
군중의 무의식적인 야비함은 나에게 안쓰러워 보였다.	0
모르는 사람이 또 올지도 몰라요.	0
가엾게도 저 램프의 불이 곧 꺼졌습니다.	0
솔숲을 내려왔더니 엄마가 안보였습니다.	0
어린 것이 간다고 해서 무슨 일이 된다고 생각하냐.	0
너희들이 늑대에게 잡아 먹혔을까 봐 걱정했었다.	0
그는 불안해서 오디션에 응시할 수도 없었습니다.	0
밖은 너무 추워요.	0
마구간은 금방 다시 더러워지곤 했다.	0
또 혼나고 왔니?	0
가족이 없어 있을 곳이 없었다.	0
너무 불쌍해서 그에게 빌려주었습니다.	0
멍에를 매고 무심히 강산을 우러러봤다.	0
가지 말라고 말도 못 하고 울며 잡았다.	0
좀 나은 것 같으냐?	0
열 마리 중 왜 하필 저놈일까?	0
경찰에 붙들리려 남았다는 게 가슴 아프다.	0
불쌍한 생각에 그녀를 집으로 데리고 왔어요.	0
학교에 못 다니는 까닭을 듣고, 발이 떨어지지 않았다.	0
소녀는 또 눈이 젖었습니다.	0
눈을 못 맞추고 십여 년을 제멋대로 살았다.	0
얼굴에 떠도는 애수를 나는 보았다.	0
아아, 슬픈 일이었습니다.	0
눈물에 젖은 편지를 보고 나를 용서해 주세요.	0
아아, 얼마나 노인을 가련히 생각하였을까!	0
뭐라도 위로해줘야 할 것 같다.	0
이 말이 고마운지 선생은 눈물을 흘렸다.	0
어머니는 그만 흐느껴 우셨습니다.	0
맞아 죽어 예수 곁으로 가자.	0
딸과 같이 곁에서 길게 살았으면 했었다.	0
사놓은 풍금을 팔아 동정하려고 했다.	0
말도 못 하고 아프니 앞이 캄캄하다.	0
여자는 눈물이 글썽한다.	0
저리 슬퍼하는지 얼굴을 다시 쳐다봤다.	0
당장을 생각하니 눈앞이 캄캄했습니다.	0
아무도 위험한 일을 하려 하지 않았다.	0
아마도 덴마크는 갈 수 없습니다.	0
쓴웃음으로 천재의 작품을 살펴봤다.	0
노조는 최저임금을 주장하였다.	0
국가의 자산이 일제에 넘어갔다.	0
왕자가 거지랑 결혼한다는 소문이었다.	0
선을 악으로 갚는다고 중얼거렸다.	0
게다가 딱 당신 앞에서 그랬다니.	0
돈도 못 받고 석탄을 캤다.	0
결국 시험을 포기했다.	0
아이의 눈앞이 흐려지며 의식이 끊어졌다.	0
새끼 사마귀들에게는 사방이 무서운 적뿐이다.	0
쟤들은 잘만 사귀는데 나만 왜 이럴까?	0
아버지 유품인 수저가 무엇보다 귀중하다.	0
남 걱정할 처지가 아니라 더 딱해 보인다.	0
다 지나고 아무 일도 없었다.	0
그녀를 만난 내가 가엾다.	0
행복은 너의 허락을 구해야만 할 것 같다.	0
어린아이처럼 철없이 울었다.	0
너는 이제 물고기 밥이 될 거야.	0
물도 못 마시는 곳이라 사실 개점 휴업이다.	0
가더라도 생일 미역국은 먹고 가지.	0
슬픔에 몸이 떨린다.	0
어려움에도 우릴 위해 애쓰는 힘이 있다.	0
뱃사공들은 힘을 모아 물속을 휘저었습니다.	0
나를 빼면 모두 행복해 보인다.	0
나는 그를 그리워했다.	0
어디든지 따라갈게.	0
속만 터진다.	0
애처럼 징징거리기만 했어.	0
매일 그녀 생각만 하며 산다.	0
일상에서 구원받고 싶었다.	0
밥이 없어서 쓰레기를 뒤지는 고양이다.	0
나는 희생양이었다.	0
이런 신이 버린 자식이 다 있을까.	0
무덤에 묻히는 것은 일도 아니었다.	0
타지 생활로 그의 상태가 말이 아니었습니다.	0
모두가 짝이 있는데 또 나만 없다.	0
아이가 비를 맞으며 바이올린을 켰다.	0
서방은 죽어서 돌아오지 않는다.	0
천정만 보고 있는 꼴에 눈물이 난다.	0
나만 이렇게 힘든 것 같아.	0
주정뱅이 남편 때문에 파산하고 굶어 죽었다.	0
아기같이 소리 내어 울었다.	0
불평도 없는 남편이 불쌍하고 가여웠다.	0
은전 한 닢을 그에게 던졌다.	0
아이를 잃은 유모의 심정을 상상했다.	0
그가 끝없이 가엾어 보였습니다.	0
가난해 좋아하는 음식도 사다 주지 못한 할머님은 한탄하였다.	0
아내는 남편의 손과 발을 주무르며 밤이 새도록 지켜 앉아서 동정을 살피었다.	0
그들이 넋두리하는 소리를 들으면 눈물이 돌았다.	0
시녀는 공주에게 옷을 벗고 자신의 평범한 옷을 입으라고 가혹하게 명령했다.	0
제발 날개를 한 번 보여주세요, 꼭 날아보고 싶어요.	0
사냥꾼은 새끼 참새를 잡고, 그 모습을 엄마 참새가 보고 말았다.	0
그곳은 아무것도 할 수 없습니다.	0
그래, 나 혼자만 생각하면 유쾌해,라며 외쳤습니다.	0
그들은 브레멘의 음악대로 갔지만 나는 갈 수 없었다.	0
배가 많이 고팠는지 와플을 모조리 먹어 치웠다.	0
지원자들을 모아 신부가 될 여자를 뽑기로 했다.	0
나는 정말로 눈물이 나올 지경이야.	0
가엾어 거짓말이다 하고 알리지 못했다.	0
그는 가끔 초라한 자기를 발견할 때마다 울고 싶었다.	0
그 산에서 살아나온 사람은 아무도 없었습니다.	0
쌀도 없고 물도 없다.	0
내 누이동생은 지금 폐병에 걸려서 누웠다.	0
나는 그를 어디까지든지 동정하였습니다.	0
어린아이가 놀 생각은 않는 것이 오늘은 측은한 생각이 든다.	0
아들을 어머니는 무척 미워하고 가엾이 여겼다.	0
불쌍히 죽은 흰나비를 하염없이 내려다보았습니다.	0
열여섯이라는 안타까운 청춘의 마지막에 가슴이 저리고 아팠다.	0
꾀꼬리의 가슴을 총알이 바로 뚫고 들어갔습니다.	0
그는 쓸쓸히 화성에서 살아.	0
그물에 날개와 목이 걸려서 절대 빠져나올 수 없다.	0
여우가 사는 사막은 메마른 땅이야.	0
그녀는 모든 노력을 다했기에 힘이 빠졌다.	0
파트라슈는 더 이상 움직이지 않았습니다.	0
누나 오빠라고 부를수 없는 처지가 괴로웠다.	0
그는 하루종일 괴로웠다.	0
그녀는 이틀 연속으로 울며 지냈습니다.	0
그는 이같이 부르짖었다.	0
뒤이어 흐느껴 우는 소리가 들렸습니다.	0
하늘과 같이 허망한 심경이었다.	0
차라리 그냥 죽여 버리는 것이 옳지.	0
지금은 그까짓 중학쯤 나와서는 도리가 없어요.	0
약의 효험은 안 나타났다.	0
좀처럼 이 관문을 통과하기가 힘들게 되었다.	0
그의 눈에는 몇 방울의 눈물이 반득인다.	0
오늘의 술은 정말 괴로움을 잊기 위한 술이었었다.	0
이 무서운 가슴의 통증에 비할 것이 아니라 했다.	0
제 입장이 참 괴롭습니다.	0
친정집 뜰 안으로 몰려들어 가기를 은근히 꺼렸다.	0
나는 나의 태도를 똑바로 밝히지 못하였다.	0
어디인지 미안하고 죄스러웠다.	0
그는 이 말을 듣자 이상하게 괴로웠다.	0
사랑치 않던 사람으로 인하여 참 애인을 잃었다.	0
오늘 일을 당하고 보니 마음이 더 괴롭습니다.	0
그의 마음이 얼마나 괴롭고 아팠을까?	0
집 안은 죽은 집보다도 더 이상하고 허술하고 들먹였습니다.	0
그는 두 귀를 꽉 막아 버렸다.	0
비겁한 놈이라고 크게 노하십니다.	0
다만 하나의 허약한 몸의 나 자신을 원망할 뿐이요.	0
그는 잠들기 위하여 오천까지 셌지만 역시 효력이 없었다.	0
이윽고 숨이 도니 대를 쪼개는 듯 운다.	0
그렇지만 자기의 지낸 일로 미루어 보아도 그럴 수가 없었다.	0
빌다 울다 빌다 하였다.	0
그녀는 그의 손을 뿌리치며 한 걸음 물러섰다.	0
크롱 씨의 잔인을 인정하기에는 충분할 겁니다.	0
나는 선생님만 번득하면 솔개 본 병아리처럼 숨어버린다.	0
그는 가슴이 무거워서 기차에서 말을 한마디도 못 했다나.	0
끝없는 재촉과 야단법석 좀 그만둬.	0
너무나 어두워서 그는 앞을 볼 수가 없었다.	0
이제 다들 그만해줘 제발.	0
트럭의 바퀴와 그 중량감이 나를 덮쳐왔다.	0
괴물은 저를 보며 말했습니다.	0
그는 오랫 동안 지하 왕국에 갇혔습니다.	0
두 위선자들은 보기 싫을 정도로 우쭐거렸다.	0
다시 한 사람이 꽥 소리쳤습니다.	0
어부와 싸우면서 입술을 다문 채 마녀가 말했다.	0
카페에 흡연석이 사라져 슬픈 사람이었습니다.	0
괴로운 나머지 그 사람이 꽥 소리쳤습니다.	0
크롱은 다시 주저앉고 말았습니다.	0
나는 그렇게 가라앉을 수밖에 없었다.	0
그나저나 배고파 죽겠어 뭐 먹을 것 좀 줘.	0
왕은 훌쩍훌쩍 울었습니다.	0
정신이 들고 냇가로 와서 주저앉았습니다.	0
용서하게.	0
죽기 아니면 살기다.	0
집에 가 아내를 볼 낯이 없다.	0
대답 대신으로 연속하여 울었다.	0
정말 못 볼 광경이었다.	0
나에게는 다 소용이 없다.	0
자꾸 울면서 죽여 달라고 기도했다.	0
아픈 자기 배를 내려다보았다.	0
걸을 때마다 고통스러웠습니다.	0
그이의 아내가 되었구나!	0
퍽 수척하셨어요!	0
권에 못 이겨 방립을 쓰는 격이다.	0
술이 깨면 머리를 쥐어뜯으며 후회를 했다.	0
웃는 얼굴을 보면 말할 힘이 없어진다.	0
인정의 문제가 얽히어서 마음은 더욱 아팠다.	0
난 당신이 살기만 하면 그만이야.	0
그에게 안겼던 것이 몸서리가 나고 웅크려졌다.	0
노래가 끝나기도 전에 기타를 집어 메쳤다.	0
육신이 피로했을 때만 정신이 은화처럼 맑소.	0
부기 추한 나를 알약으로 태질하기를 결심했다.	0
동정하여 준 밥은 그의 생명을 빼앗았다.	0
그는 소리를 꽥 질렀어요.	0
다섯 해 동안이나 왜 못 갔나!	0
서로 멀리 앉아 있으니 마음이 괴롭다.	0
그는 길게 한숨을 내쉬었다.	0
행복한 부부의 표본이 아닌 정반대입니다.	0
슬퍼하실 것을 생각하니 가슴이 아팠습니다.	0
남편도 모르게 간직한 아끼는 치맛감이다.	0
작별에 임하여 그도 눈물이 날 듯하였다.	0
맥이 풀리며 자리에 주저앉았다.	0
아, 나는 어떡해.	0
자꾸 살해한 일이 있느냐고 물었다.	0
그는 진짜 영웅으로 죽었어.	0
미련한 사람들과 사귐은 피곤한 인생을 사는 거다.	0
함락된 성내와 성외를 보았다.	0
앞의 차량이 구급차를 양보했으면 좋겠다.	0
내 청력의 문제를 모를 수 없었다.	0
그는 감옥에서 살고 있습니다.	0
예법과 규율을 주입 당하는 나날이었다.	0
집이라기보다는 이슬을 피할 만한 초라한 헛간이었습니다.	0
우리말 한글을 빼앗겼습니다.	0
모두 발밑으로 쏟아지는 것 같았다.	0
네가 무슨 말을 하는지 도저히 모르겠다고.	0
너에게 그렇게 말하지 말걸.	0
그만하자, 너무 괴롭고 지긋지긋하다.	0
가장 날카로운 말로 찌른 듯하다.	0
아파할 줄 알면서 모질게 말했다.	0
나만 힘들다는 사실이 괴롭다.	0
나에게 햇살 같은 존재가 이제는 없다.	0
너의 속마음에 한번 들어가고 싶다.	0
가능하면 너는 꼭 괴롭게 살아라.	0
이봐, 그는 진짜 행복하다고 해?	0
집으로 돌아와도 나를 반겨주지 않는다.	0
그녀가 없으니까 오이도 먹을 사람이 없다.	0
슬픔과 괴로움은 나의 몫이다.	0
버릴 옷들이 한참 남았다.	0
버려진 기분이다.	0
너를 다시 볼 수 없는 세상으로 떠난다.	0
추억이라도 있었으면 좋았을 텐데.	0
난 갈 수 없어요.	0
너의 마음에 대못을 박았다.	0
가슴 안쪽이 찢어질 듯 아파.	0
마음이 답답하고 숨이 턱 막혔다.	0
나의 모습은 못났습니다.	0
경기가 끝난 뒤 죄송하다는 말만 반복했다.	0
네가 없는 이 방은 어둡다.	0
노력했지만 결과가 안 나왔고 책임을 져야 한다.	0
어린 나이부터 생계를 위해서 일을 했지.	0
마지막엔 그냥 좋게 보내주면 안 돼?	0
너의 눈을 피하고 외면했다.	0
선생 말처럼 내 탓이야.	0
그는 목숨은 끊기 쉽지만 어렵기도 하다 했다.	0
아내의 울음소리가 그를 괴롭혔다.	0
가뭄 때라 물을 얻을 데가 없었습니다.	0
열정은 어디로 갔는지 후회로 꽉 찼다.	0
다신 안 그럴게요 하고 애걸복걸했습니다.	0
꿀벌은 눈물을 머금고 참았다.	0
양심의 가책을 받는 영창 생활이다.	0
배가 고파서 그만 바늘까지 집어삼킨 듯싶었다.	0
괴로움에 어제 밤새도록 자지 못했다.	0
악마는 고통을 참지 못하고 비명을 질렀다.	0
자신이 키운 회사가 재무 부실을 떠안고 위기에 빠질 수 없다고 생각했다.	0
묘책을 생각하느라 한잠도 자지 못해 힘들었습니다.	0
입을 벌려 날카로운 바늘을 끄집어내도록 하였다.	0
한식을 하려 했으나 우린 즐길 수 없었다.	0
임금의 얼굴을 할퀴어 손톱자국까지 냈습니다.	0
그는 딸을 붙들고 자기도 울음을 놓았다.	0
술을 먹지 않고는 버틸 수 없었습니다.	0
정신 빠진 사람처럼 눈물에 젖은 눈을 멍하니 뜨고 계셨습니다.	0
